index,id,title,artists,popularity,release_date,duration_s,danceability,energy,key,loudness,mode,acousticness,instrumentalness,speechiness,liveness,valence,tempo,time_signature,label,cluster_label
8,1DxEbt6OSbrkRthk6pjZue,MERCHO,Nico Valdi,83,2022-12-16,161.452,0.838,0.79,6,1.602,0,0.431,3.33e-06,0.108,0.184,0.962,92.927,4,0,0
391,01jBLs7IZQzPt3dVdn5rDa,True Faith '94,['New Order'],54,1994-01-01,335.533,0.605,0.907,0,3.56,1,0.0158,0.0158,0.033,0.0697,0.965,117.511,4,1,0
171,3Dik3Z6fZyHd0LozpXHYzP,Corazón de Poeta,['Jeanette'],28,1992-05-25,280.0,0.697,0.486,6,13.679,0,0.36,0.0016,0.0294,0.0795,0.678,115.197,4,1,1
74,5DEucyKzqSS0fqYGdT0JGL,Pegate - Turreo Edit,DJ Mutha,47,2022-04-12,171.856,0.78,0.463,7,7.477,1,0.0807,0.0,0.11,0.0955,0.431,139.544,3,0,0
98,5UXuombq8sj6a1QW5GUl4A,Chau... No Va Más...! (with Atilio Stampone y su Orquesta Tipica),"['Roberto Goyeneche', 'Atilio Stampone y su Orquesta Tipica']",13,2000-03-10,221.226,0.416,0.402,3,8.801,1,0.916,0.000193,0.0491,0.193,0.467,104.308,4,1,1
112,195ds7YLe8SDVLNEGrsyTm,Una Noche en Medellín (Me Puse las Balenciagas) - Remix,Mauri Mansilla,24,2022-03-09,115.745,0.812,0.628,10,9.497,0,0.517,0.00418,0.0773,0.102,0.865,102.016,4,0,0
73,6efjURo7f1Bja9mGXjKqMA,CLOSE FRIENDS,Jonna Torres,44,2023-01-06,196.0,0.65,0.697,7,6.231,1,0.192,0.0,0.254,0.172,0.293,180.022,4,0,0
395,6p48AsXt0IBCamEdRPngjb,Shangri-La,['Electric Light Orchestra'],41,1976-09-01,335.36,0.227,0.469,9,8.739,1,0.62,0.000833,0.0292,0.134,0.308,78.59,4,1,1
270,3MFa9idQuY4iJLWsZl3tIQ,Young Hearts Run Free,['Candi Staton'],65,1976-01-01,248.36,0.653,0.652,7,9.304,0,0.13,1.58e-05,0.0427,0.202,0.846,115.388,4,1,0
331,49g8xpImgLRFKOnyMzBUnT,Living On An Island,['Status Quo'],36,1979-01-01,290.346,0.543,0.834,4,7.948,1,0.0289,0.00952,0.033,0.241,0.531,124.59,4,1,1
36,76QyPWsxKTVImSd6HOjhSr,Graveyard Train,['Creedence Clearwater Revival'],30,1969-01-05,515.44,0.748,0.105,9,19.15,1,0.0798,0.0258,0.0482,0.102,0.383,116.64,4,1,1
117,5W1qmxHrMlQGGAiFA3ZQqP,Se Le Ve,Lenny Tavárez,65,2021-08-12,277.693,0.562,0.755,7,4.367,0,0.0967,2.25e-05,0.112,0.143,0.609,83.997,4,0,0
95,5Gmy0FJLyCiuU9P8Vtujwr,PATADA,Kaleb Di Masi,35,2022-05-04,164.0,0.585,0.681,10,7.73,0,0.19,0.0,0.112,0.251,0.778,92.593,4,0,0
335,1ONJfXwpdE7gS6i2SGFnF0,"Dancing In the Dark - Live at the Walter Kerr Theatre, New York, NY - July 2018",['Bruce Springsteen'],31,2018-12-14,250.0,0.402,0.526,10,10.067,1,0.801,0.0,0.0488,0.472,0.408,122.188,4,1,1
93,3f0U5NaD1bCk8nmKpn2ZJY,Kodachrome,['Paul Simon'],61,1973-05-05,215.4,0.592,0.705,1,10.276,0,0.0291,1.97e-05,0.0287,0.0456,0.902,135.754,4,1,0
85,00i0O74dXdaKKdCrqHnfXm,La Mordidita (feat. Yotuel),Yotuel,65,2015-02-10,211.68,0.725,0.903,0,2.955,1,0.0344,0.0,0.0658,0.183,0.946,142.006,4,0,0
43,5AhRNIjYPBleR1lfHphcrE,The Edge of Heaven,['Wham!'],52,1986-07-01,270.8,0.493,0.665,9,13.817,0,0.117,0.0,0.0424,0.159,0.877,152.644,4,1,0
300,4Eq54SqWdCWCprJIRqwK8h,Fool (If You Think It's Over),['Chris Rea'],38,2007-11-10,244.986,0.727,0.479,11,7.953,0,0.249,0.0,0.0308,0.0848,0.936,110.203,4,1,0
192,48DvEcSLpu5zCNEm35RoKG,Fool If You Think It's Over,['Elkie Brooks'],39,1981-01-01,297.16,0.687,0.344,8,16.463,0,0.43,0.0,0.0266,0.0396,0.837,109.177,4,1,1
92,5LxtD7I7p5MzVDgPdwegli,Sandungueo Rkt,DJ MRK,8,2022-05-09,171.544,0.887,0.599,7,8.376,1,0.0932,0.0,0.203,0.097,0.474,81.983,4,0,0
155,47TUsZ9O6ZqzEOWo1o7CxL,Time Passages,['Al Stewart'],43,1978-01-01,398.306,0.689,0.542,3,10.774,1,0.308,0.00148,0.0287,0.0905,0.638,111.726,4,1,1
11,2B8yclwRqMJy4QGdm0YcaE,Fanática Sensual - Remix,Nicky Jam,48,2015-06-02,263.8,0.788,0.815,1,4.54,1,0.162,0.0,0.0539,0.244,0.871,82.014,4,0,0
94,4N1c5rmWOzRmB9SMacr5wB,Loco Enamorado,Christian Daniel,55,2017-06-23,252.2,0.69,0.872,11,2.984,0,0.226,0.0,0.0588,0.0858,0.731,94.0,4,0,0
81,003CpLpVCGuyfZe4dLB1No,Pégate,castleurbano,46,2023-01-26,120.0,0.696,0.732,1,6.526,1,0.0154,0.0,0.0904,0.109,0.483,101.788,4,0,0
70,56f5qnyAlZdlz8wrUDA50h,Desconocidos,Camilo,69,2019-05-03,204.564,0.719,0.753,7,4.891,1,0.118,4.21e-06,0.179,0.212,0.675,174.107,4,0,0
86,0PSN9gw4qdAqqDTaR3COV5,Pasarela,Ñejo & Dalmata,0,2007-01-01,227.467,0.798,0.814,7,6.153,1,0.101,5.41e-06,0.0542,0.181,0.524,95.007,4,0,0
298,41i0hDhtwUWJy8v6oky5jo,Un homme et une femme,['Franck Pourcel'],35,1966-01-01,137.72,0.315,0.584,4,8.125,0,0.277,0.828,0.0328,0.0819,0.521,76.994,4,1,1
87,1WYmJQg4ZZj2HbDrM6KvOz,My Girl,['Rod Stewart'],15,1980-01-01,267.4,0.34,0.416,0,10.278,1,0.396,2.9e-05,0.0401,0.173,0.226,68.798,4,1,1
283,5nJZLOjtMJZ1HGzQ0FYRJG,Ride Like the Wind,['Saxon'],44,1988-01-01,268.653,0.587,0.837,11,8.551,1,0.00379,0.00203,0.042,0.108,0.712,118.503,4,1,0
148,0IqCoZ168iRc9LqfrYgpZy,KESI - Remix,Shawn Mendes,69,2021-07-14,176.575,0.871,0.815,4,4.439,1,0.127,6.18e-06,0.0477,0.094,0.823,122.959,4,0,0
365,4ME2YQNThxEW63fxojzHvN,One - Single Version,['Three Dog Night'],52,1968-01-01,185.826,0.55,0.409,5,12.702,0,0.312,0.0,0.0321,0.096,0.405,61.226,4,1,1
47,4p6H5XmF6knuep5BFkLYgR,Yo Me Monto,J Alvarez,52,2022-11-03,172.314,0.754,0.955,9,3.773,1,0.0519,0.000732,0.104,0.0691,0.752,125.052,4,0,0
44,3UZBUu3YbgpQHf827i57fB,Bellakeo - Remix,Omar Varela,55,2022-07-21,212.25,0.842,0.701,6,2.38,1,0.0359,0.0,0.191,0.0436,0.802,80.001,4,0,0
19,1IHWl5LamUGEuP4ozKQSXZ,Tití Me Preguntó,Bad Bunny,88,2022-05-06,243.717,0.65,0.715,5,5.198,0,0.0993,0.000291,0.253,0.126,0.187,106.672,4,0,0
21,3bQYr29LQEIBnNNIOOeeXJ,"Prélude N°4 in E minor, opus 28 - Largo",['Grigory Sokolov'],0,2001-03-20,140.893,0.441,0.00518,0,30.6,1,0.995,0.911,0.0744,0.0571,0.0365,114.757,3,1,1
85,0TUqu1xX3lKTsLg6LJPYSh,Anatomía,Xcelencia,34,2022-09-16,167.364,0.87,0.569,5,6.424,1,0.496,0.000323,0.215,0.079,0.51,93.986,4,0,0
160,3VDJrFMOFyYFGPtIocqkeP,Para Amarnos Más,['Mijares'],61,1992-01-01,206.706,0.536,0.665,3,7.743,1,0.641,0.000608,0.0367,0.113,0.243,140.256,4,1,1
123,5j3wzSS6z80VEs71O0gysC,Hace Calor,Omar Varela,61,2021-12-10,201.197,0.905,0.55,5,6.466,0,0.239,0.119,0.0674,0.0817,0.362,129.976,4,0,0
57,5eYVvHN75qLlpD0DC6R8Pl,LA JOAQUI | Mission 08,La Joaqui,37,2022-06-01,149.5,0.809,0.394,11,9.03,0,0.494,6.79e-05,0.269,0.0609,0.495,89.983,4,0,0
128,3jdBf1cJ2QmTzNUixplppA,(Love Is) Thicker Than Water,['Andy Gibb'],43,1977-01-01,255.96,0.582,0.462,6,9.882,0,0.137,4.98e-05,0.0254,0.0755,0.528,96.361,4,1,1
26,4nvtMFXLhSjyZ9QwN7Fdfy,C'est en septembre - Remasterisé en 2011,['Gilbert Bécaud'],32,1978-01-01,228.48,0.428,0.536,3,6.991,1,0.669,0.0,0.0625,0.0842,0.392,132.669,4,1,1
88,3UW4SUehKFC6qmaTZ3OiTp,Borinquen Bella (feat. Zion & Lennox),Zion & Lennox,39,2019-04-26,224.653,0.794,0.731,9,3.831,0,0.16,0.0,0.0717,0.0871,0.449,91.023,4,0,0
73,2Y5p4EeVSa97QhBPaOdYAH,Si Vens,"[""Ja T'ho Dire""]",30,1999-01-01,208.133,0.706,0.727,9,5.044,0,0.774,0.0,0.04,0.0895,0.55,138.156,4,1,0
264,4do1i6WwxBCnponPtzbLUh,Sleepy Shores,['Johnny Pearson'],39,1970-01-01,220.24,0.329,0.206,4,17.341,1,0.763,0.917,0.0321,0.109,0.204,153.528,4,1,1
42,28285KFbyCq8sJofn58qlD,Love Train,"[""The O'Jays""]",66,1972-01-01,178.4,0.743,0.572,0,9.627,1,0.186,1.44e-05,0.0493,0.163,0.675,122.658,4,1,0
65,4vcctj43JTCHabcXi2oqAx,Deseo Mutuo - Remix,"Franco ""El Gorilla""",48,2022-07-21,235.116,0.707,0.844,6,5.953,0,0.231,7.06e-06,0.143,0.125,0.832,171.958,4,0,0
124,7y6umkpaceHjqs9kDWz0qL,Sesion 11 Alejo Isakk - Remix,Alejo Isakk,32,2022-01-15,162.0,0.875,0.607,4,4.224,1,0.0407,0.0,0.338,0.0624,0.823,80.003,4,0,0
193,3jnoftwNCmIuTNVkxakisg,My Kind Of Lady,['Supertramp'],47,1982-10-06,315.906,0.46,0.562,9,7.672,1,0.563,0.00106,0.0282,0.24,0.776,118.952,3,1,1
144,1EqksxzXrc5A7YSMcEBkPN,Air Force,DJ Tao,40,2021-12-24,160.894,0.906,0.38,0,16.534,1,0.362,0.000807,0.38,0.164,0.772,86.019,4,0,0
256,3GeGLYYoit5gtQ7CPlXAyn,Feel The Need In Me,['The Detroit Emeralds'],29,2015-03-24,200.64,0.725,0.445,1,11.526,1,0.133,6.26e-06,0.0335,0.108,0.698,112.791,4,1,1
246,20MZWx5HHqWyop3L6mLZh5,C'est La Vie - 2017 Remastered Version,"['Emerson, Lake & Palmer']",41,1977-03-17,258.64,0.277,0.357,2,12.919,0,0.554,0.000408,0.0322,0.117,0.263,117.098,4,1,1
60,02jLfqc9gMo8PkHEGHY3OT,Si Te La Encuentras Por Ahí,Feid,74,2022-08-05,191.573,0.743,0.576,8,3.552,0,0.151,5.87e-05,0.076,0.128,0.455,171.945,4,0,0
190,15TCBcHCuyYMCpEN5r6jF4,You'll Never Know,['Hi-Gloss'],46,1981-01-01,325.146,0.715,0.688,6,10.934,0,0.0996,3.78e-05,0.0687,0.157,0.702,98.413,4,1,0
352,0639sfoRA7sW4fGS1EzcQu,Loco (Tu Forma de Ser) [Ft. Rubén Albarrán] - MTV Unplugged,"['Los Auténticos Decadentes', 'Rubén Albarrán']",63,2018-10-05,249.306,0.587,0.639,7,8.065,1,0.395,0.0,0.0357,0.68,0.789,116.499,4,1,1
4,6J86JFM3NZIFyDZg1CD0Xo,Yandel 150 (Turreo Edit) - Remix,Jona Caso,21,2023-01-27,190.293,0.729,0.64,1,7.699,0,0.207,0.0,0.0666,0.18,0.608,91.979,4,0,0
242,30dydXgktpecBryXxT71XD,Summertime,"[""Booker T. & the M.G.'s""]",20,1966-01-01,281.56,0.355,0.0802,5,25.423,0,0.841,0.379,0.0502,0.117,0.0522,182.922,1,1,1
68,1lxswgIpzV6HhENRvkflES,Chillax (feat. Ky-Mani Marley),Ky-Mani Marley,65,2015-10-23,197.84,0.827,0.646,1,4.727,0,0.0724,0.0,0.0766,0.247,0.512,92.057,4,0,0
30,4EW7eNwFekNuKnLClavPAe,Edge Of Town,['The Truth'],12,1987-01-01,278.666,0.564,0.341,1,19.245,0,0.00504,0.0244,0.041,0.293,0.301,93.357,4,1,1
23,7IUqWSyZP376AhNCmQwYRE,Pégate Más,Dyland & Lenny,53,2011-01-01,201.413,0.638,0.865,7,5.369,0,0.00933,0.000549,0.0372,0.0547,0.961,132.018,4,0,0
121,7lflARLzeb71KjdYPU7CFt,Mediterranean Sundance,['Al Di Meola'],39,1977-01-01,312.026,0.42,0.346,4,19.334,0,0.794,0.836,0.0312,0.259,0.553,90.802,4,1,1
58,5iwz1NiezX7WWjnCgY5TH4,Calma - Remix,Farruko,70,2018-10-05,238.2,0.826,0.773,11,4.218,0,0.323,0.0,0.0524,0.143,0.761,126.899,4,0,0
59,4lESS6vuruP6a79KWRaQou,Corazón,Nego do Borel,0,2017-11-03,184.067,0.871,0.768,4,5.401,0,0.283,2.25e-05,0.122,0.162,0.765,98.989,4,0,0
14,1deOV8lDnZ6u4TpBqOYYUV,Sadness Theme,['Franco Micalizzi'],36,2011-01-01,209.573,0.415,0.52,0,12.839,0,0.0131,0.0632,0.0486,0.401,0.474,156.657,4,1,1
111,48AJSd42lXpicsGqcgopof,X ÚLTIMA VEZ,Bad Bunny,76,2022-03-25,192.477,0.812,0.855,7,3.725,1,0.0789,0.000167,0.0554,0.108,0.573,90.04,4,0,0
143,4plwfK5tilP8DnVRVgLflI,Canzoni alla radio,['Stadio'],29,1986-10-10,268.173,0.368,0.145,0,21.297,1,0.602,1.5e-05,0.0411,0.128,0.3,144.484,4,1,1
98,1ZI1nMfnnfFhdIyIKv5Igv,P rreo,Omar Varela,52,2022-02-25,198.913,0.888,0.683,7,3.86,1,0.0215,0.0,0.105,0.0569,0.534,92.032,4,0,0
109,6WXklD5WVHaYMDWM3LQOqE,An Empty Glass,['Gary Stewart'],42,1988-01-01,221.133,0.613,0.308,7,14.984,1,0.105,0.00936,0.0298,0.0977,0.279,89.362,4,1,1
312,0Gj3HNhYtZaWmvURTwC4X5,Lobo Lopez,['Kiko Veneno'],32,1992-01-01,332.56,0.891,0.607,6,9.137,0,0.606,0.000261,0.0309,0.104,0.834,120.634,4,1,1
129,4b79AEQyxEVoiGMyBUv0io,When You Love a Woman,['Journey'],54,1996-10-22,246.986,0.514,0.514,1,5.82,1,0.253,0.0,0.0275,0.258,0.218,132.145,4,1,1
294,198ZUHID7Kznj8htumgPgP,Spring Rain,['Silvetti'],38,1975-01-01,187.282,0.596,0.833,0,8.566,1,0.00491,0.841,0.0419,0.213,0.882,113.181,4,1,1
139,2I2jlzaQLw69yF2v76QlbG,This Time Around,['Benjamin Orr'],27,1986-01-01,306.466,0.568,0.737,0,7.979,1,0.022,0.00198,0.0229,0.103,0.77,96.35,4,1,0
236,7bOPYne3Nmo9eBduqSg6Lx,Mellow - Remastered 2017,['Elton John'],0,2020-11-13,331.52,0.505,0.435,5,12.38,1,0.32,0.000785,0.0342,0.197,0.56,125.917,4,1,1
55,2SmgFAhQkQCQPyBiBxR6Te,Criminal,Ozuna,0,2017-08-18,232.55,0.816,0.806,2,3.023,0,0.0347,9.01e-05,0.0563,0.255,0.822,79.987,4,0,0
167,5wpOxO63kdCgjUSmGpYdOH,"The ""In"" Crowd - Live (1965/Bohemian Caverns)",['Ramsey Lewis Trio'],0,2007-01-01,350.893,0.659,0.728,7,12.39,1,0.465,0.202,0.105,0.954,0.659,142.461,4,1,1
82,0DEMSRFs8aggzFzR38nQEW,Gift Of Freedom,['China Crisis'],18,1985-01-01,278.0,0.786,0.509,5,14.434,1,0.439,0.0717,0.0366,0.0496,0.96,145.05,4,1,1
54,2XXMDz7SPZ4mSFN1PXfHUy,Cuando Te Besé,Paulo Londra,64,2018-08-02,254.383,0.772,0.732,9,3.713,0,0.307,5.14e-06,0.213,0.106,0.295,100.048,4,0,0
224,67k6pIAuUmCC24sQWpeiui,Into The Night,['B.B. King'],25,1985-01-01,252.546,0.744,0.543,7,12.494,0,0.265,8.27e-06,0.0291,0.155,0.728,104.146,4,1,1
45,2Dr2wo29FBdca6k0hrisac,Maybe One Day - Original Mix,['The Creatures'],23,1984-01-01,328.999,0.361,0.703,2,8.649,1,0.0808,2.22e-06,0.0357,0.104,0.535,128.133,4,1,1
399,53Uf0jQ0cuEd5aANODGyxy,Heavy Cloud No Rain,['Sting'],0,1993-03-09,227.906,0.821,0.711,4,8.8,0,0.0743,3.51e-05,0.0343,0.0266,0.923,108.263,4,1,0
101,0ynhqjP6gIxoaGTWibGhjc,Uva Bombom,El Chuky De Lewa,64,2021-08-20,136.427,0.63,0.92,1,1.564,0,0.123,0.000137,0.4,0.0403,0.963,227.895,4,0,0
95,6fMsUIVaHDxCRwTxapbaBh,Algo en especial,['Antonio Flores'],8,1988-01-01,283.24,0.637,0.687,0,9.572,0,0.034,0.0,0.0393,0.0721,0.33,119.924,4,1,1
59,4hceSKjrkDTO0nMKFcb3sj,"Villano Antillano: Bzrp Music Sessions, Vol. 51",Villano Antillano,76,2022-06-08,187.5,0.82,0.752,1,7.635,0,0.0584,0.00417,0.0648,0.628,0.423,127.999,4,0,0
73,03f28Kmu5AlIdKAfEJiI8F,La Temperatura (feat. Eli Palacios),Eli Palacios,59,2015-03-06,224.787,0.763,0.82,1,4.873,0,0.0515,4.65e-05,0.0373,0.316,0.905,119.971,4,0,0
3,1j4yhkxSCEDmiLVKjpYKWq,LA HORA Y EL DÍA,Dalex,65,2023-02-16,217.255,0.806,0.83,7,3.767,0,0.117,0.0,0.0981,0.101,0.663,81.01,4,0,0
118,5fBQLapwAPSLw27STml9kr,TITAN,Salastkbron,0,2021-11-03,122.723,0.725,0.516,5,8.865,0,0.306,0.0,0.242,0.168,0.916,180.043,4,0,0
16,0NO2zL0kw8sGGnaMvHKAZF,Marisola - Remix,Stars Music Chile,85,2022-12-15,237.474,0.765,0.872,1,5.863,1,0.173,5.65e-06,0.0498,0.0749,0.722,94.999,4,0,0
49,46nycMsGTsQ68a9rOEVhnL,Un grosso no - Remastered 2021,['Eros Ramazzotti'],13,2021-10-15,339.093,0.663,0.6,9,5.525,1,0.00908,0.0,0.0302,0.0524,0.432,116.024,4,1,0
84,2X8AGLwb9F0JzJ9zT27a22,Éxtasis,Maria Becerra,76,2022-10-27,191.607,0.829,0.747,7,3.511,1,0.276,0.0,0.149,0.339,0.576,98.03,4,0,0
82,4PJ3umtW1aWdfh5EITHc6T,Te Robaré,Ozuna,65,2019-11-01,201.818,0.673,0.752,2,3.572,0,0.241,4.51e-05,0.0561,0.0813,0.797,175.997,4,0,0
55,2pgRcDDZacxRdkPHxQy4ea,Tranka,Omar Varela,59,2022-08-18,164.324,0.857,0.784,11,2.424,0,0.121,0.0,0.14,0.0748,0.787,98.019,4,0,0
81,2HXixVqzzm9rEUIMAWzshl,I Hate Myself for Loving You,['Joan Jett & the Blackhearts'],64,1988-05-23,246.8,0.611,0.882,9,11.225,1,0.0847,1.08e-06,0.0538,0.192,0.605,117.932,4,1,0
51,3e9HphzwaqjsuiX9JTYMPe,Kakaroto - El Noba - RKT,DJ MRK,31,2022-09-08,109.479,0.808,0.833,1,4.862,1,0.281,0.0,0.184,0.0557,0.916,90.026,4,0,0
174,0WpLx6DCIwSBOFHW6EhfMc,Save Me a Dream,['Paul Williams'],30,2016-04-29,197.026,0.566,0.187,3,20.158,1,0.841,0.293,0.0369,0.111,0.373,112.688,4,1,1
56,25Jf61edvM78rQHYaWRiIL,Gatita,Bellakath,62,2022-10-05,152.005,0.895,0.81,7,6.722,1,0.151,0.238,0.0573,0.331,0.762,100.999,4,0,0
105,6BcLvFU6LKuupwRJbJ9cgn,Al Gendarme,Omar Varela,51,2022-02-08,160.909,0.74,0.82,2,2.232,1,0.127,0.0,0.317,0.0824,0.669,175.978,4,0,0
88,7C91QjQ6cBUxtWV2eYk84V,Diablo & Bellaco,DJ Kbz,47,2022-01-10,166.91,0.812,0.622,1,8.124,1,0.165,0.0,0.09,0.0578,0.825,90.002,4,0,0
152,7rUJeKMV1KW64EBcwHYJ5P,Strange Way,['Firefall'],36,1978-01-01,285.866,0.621,0.387,0,10.934,1,0.312,2.5e-05,0.0312,0.139,0.37,103.082,4,1,1
148,7CIkIJtzCi50N7EcOL4XBx,MECHA,Al Records,44,2021-11-07,152.692,0.8,0.523,10,8.775,0,0.208,0.0,0.318,0.188,0.833,172.113,4,0,0
130,6kw5vfZFlaLg7tAtPM3Nj1,C'est si bon / That's the Way I Love You,['Madleen Kane'],20,1978-01-01,389.373,0.56,0.335,9,17.187,1,0.263,0.00457,0.0328,0.0756,0.439,141.867,4,1,1
23,3sFGJUJ4Dk8WYsahfZaPgM,TO' ESTO ES TUYO,Natti Natasha,65,2022-12-08,193.094,0.754,0.789,11,4.812,0,0.00111,0.266,0.0439,0.0653,0.331,126.036,4,0,0
368,42eZC1LaQ3qioZWVLisVT6,Only You (And You Alone),['Ringo Starr'],41,1974-01-01,207.24,0.83,0.303,4,16.004,1,0.13,0.000447,0.0371,0.0825,0.882,96.752,4,1,1
69,1aTlJHbwZZZCdwH9tirr8P,Luz Prendía,J Alvarez,48,2021-05-14,185.933,0.69,0.787,5,5.118,0,0.0467,2.35e-05,0.351,0.178,0.842,189.936,4,0,0
280,3nngQ14mffvvcoqkcJ5FET,Lily Was Here,['Dave Stewart'],0,2008-01-01,305.893,0.679,0.734,4,3.627,0,0.0411,0.0463,0.027,0.149,0.529,110.006,4,1,0
231,3JyILYEokYb4vAYP9MuyfV,The Last to Know,['Céline Dion'],23,1990-04-02,275.76,0.538,0.573,6,10.631,0,0.479,3.3e-05,0.031,0.0882,0.459,145.89,4,1,1
72,2SpfMQ5TuKsMj1trNwrLVA,El Anillo,Jennifer Lopez,53,2018-04-26,176.816,0.87,0.691,2,4.11,0,0.0248,0.0,0.18,0.0861,0.469,130.056,4,0,0
91,42ibR65aRMhjHfDhNt3g5h,RKTEANDO (Turreo Edit) - Remix,E.C.V,18,2022-04-19,141.715,0.648,0.53,11,8.382,0,0.0917,5.11e-05,0.338,0.328,0.653,130.73,3,0,0
52,1YvhaUhTLCXsVuOiEbVFgq,Session en el Barrio #4,Salastkbron,55,2022-08-04,152.176,0.893,0.655,4,4.996,1,0.0378,0.0,0.212,0.593,0.515,96.984,4,0,0
201,7vOs0UNehTDMera8uv6fXh,Masterpiece,['Gazebo'],35,1997-06-01,254.973,0.786,0.451,9,9.516,0,0.00522,0.00207,0.038,0.0764,0.626,121.985,4,1,0
184,4bgfMOKbX5q7XHRECffBl5,And I Love You So,['Don McLean'],48,1992-01-01,257.693,0.31,0.187,11,15.96,1,0.703,0.203,0.0285,0.206,0.127,90.977,4,1,1
269,5ddXMXmXZ2FN4iliTG20nO,Emoji of a Wave,['John Mayer'],53,2017-04-14,239.666,0.494,0.365,11,8.92,1,0.772,0.000961,0.0279,0.139,0.191,165.764,4,1,1
244,42xxNZR6BzeLuDBjyyqGFr,Poor Man's Moody Blues,['Barclay James Harvest'],40,1977-01-01,417.586,0.328,0.358,7,11.604,0,0.424,0.00015,0.0313,0.11,0.139,119.117,3,1,1
31,1inub4IrIXs0POT7KI8etE,"Duki: Bzrp Music Sessions, Vol. 50 - Turreo Edit",DJ MRK,24,2022-11-16,186.258,0.648,0.644,9,7.193,0,0.255,0.0,0.0928,0.189,0.436,79.944,4,0,0
123,68VCCqeujyd3SqmYAWB0lZ,Nights Over Egypt,['The Jones Girls'],52,1981-01-01,279.8,0.752,0.36,9,14.317,0,0.499,0.291,0.0334,0.106,0.636,110.768,4,1,1
149,1YiyGNdPNbKd1kF9rHQqx5,DE LA PIPA,Al Records,37,2021-10-01,204.379,0.805,0.6,5,6.243,0,0.438,0.0,0.2,0.286,0.582,80.011,4,0,0
90,4fSIb4hdOQ151TILNsSEaF,Todo De Ti,Rauw Alejandro,77,2021-05-20,199.604,0.78,0.718,3,3.605,0,0.31,0.000163,0.0506,0.0932,0.342,127.949,4,0,0
385,3YdGntlCqQQfrCZo2oY693,Summer Wind,['Frank Sinatra'],0,1966-05-01,178.253,0.444,0.362,5,9.214,0,0.356,0.0,0.0296,0.17,0.514,88.502,4,1,1
74,501PoxE6Qti2ekECimQeXK,El Taxi,"Osmani Garcia ""La Voz""",0,2015-07-17,249.8,0.869,0.691,7,6.872,1,0.12,0.0,0.192,0.102,0.875,95.019,4,0,0
258,6NiugGGuHE4dyt2hB0YPLH,Paixão,['Kleiton & Kledir'],45,1981-01-01,269.647,0.6,0.668,9,7.848,1,0.725,0.000718,0.0394,0.0786,0.446,133.259,4,1,1
50,5qP24CrDI0rmY5zwRvUfzU,AHORA QUÉ,Quevedo,80,2023-01-20,171.429,0.447,0.765,2,5.457,0,0.212,0.0,0.0943,0.128,0.542,101.545,3,0,0
35,1HZVTu7SP1oxdc0ukkAWZ3,Oregano (Remix),Gusty dj,53,2022-10-10,209.362,0.624,0.613,9,5.041,1,0.356,0.0,0.288,0.124,0.51,137.48,3,0,0
305,5Vrczz39CvlD3OGCa6utoA,Grease - 2007 Remaster,['Frankie Valli'],62,1978-01-01,207.306,0.82,0.464,11,8.45,1,0.156,0.0,0.0481,0.101,0.872,109.374,4,1,0
120,6HXvazdtAr9hy0kThzxrE3,Numero 1,Nobeat,67,2022-03-15,164.0,0.842,0.729,8,4.404,1,0.0991,6.71e-06,0.0753,0.0695,0.96,89.978,4,0,0
261,1ED87KotKtaIilIWKsYYc5,In the Mood,['Tyrone Davis'],45,1979-01-01,249.613,0.599,0.398,7,10.14,0,0.201,0.00324,0.03,0.245,0.504,69.709,4,1,1
158,2bS2tETCzUmjALnXEvhOGo,Lotta Love,['Nicolette Larson'],53,1978-01-01,191.773,0.646,0.406,5,15.616,0,0.159,0.00114,0.0264,0.27,0.895,113.708,4,1,1
110,5WoPCQmeGMgQvMQYyYdtjt,Anonimo Veneziano,['Ornella Vanoni'],34,2000-06-15,183.373,0.352,0.373,5,11.575,1,0.779,0.0284,0.032,0.109,0.184,87.198,4,1,1
27,3gCS9lJH5J2CY9bJVbJNVA,Je reviens te chercher,['Gilbert Bécaud'],29,2011-11-18,166.346,0.302,0.451,0,7.804,0,0.0687,0.0,0.0373,0.348,0.201,178.084,4,1,1
64,0ePvjgCZnjFAIy1vg1wJ1f,Mentira,['Cool Heros'],10,2019-01-21,354.576,0.64,0.404,4,7.971,1,0.0336,6.22e-05,0.0306,0.153,0.0817,117.992,3,1,1
49,5jt25aFjW2kNoBqaEVaz5W,LA INOCENTE,Feid,84,2022-04-01,202.174,0.757,0.789,5,3.46,0,0.307,0.0,0.0583,0.0717,0.464,91.911,4,0,0
240,1GbyYL0B0Mjn3kSbrEwKKI,The Power Of Love,['Frankie Goes To Hollywood'],62,1984-10-20,332.506,0.46,0.162,5,17.142,0,0.376,1.25e-05,0.0335,0.181,0.102,122.767,4,1,1
149,6kz4Iukt6Zyxre5x7Ja8Ac,I'd Really Love to See You Tonight,['Dan Seals'],39,2009-10-01,178.533,0.723,0.215,3,13.943,1,0.78,0.0,0.0285,0.133,0.469,104.994,4,1,1
267,062Cv5UXgBHWkMoRScGkt0,Un homme et une femme - Instrumental,['Francis Lai'],51,1966-01-01,161.586,0.447,0.343,9,8.677,1,0.692,0.00067,0.029,0.0689,0.641,130.917,4,1,1
